TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 15, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00,  progressive_sieve = 1, average_case, Min G Strategy. 

 index:        1, (beta,j): (  79,  15) --> ( 194,   1), goal index:        1, cost =
 index:        2, (beta,j): (  79,  13) --> ( 194,   1), goal index:      169, cost =
 index:        3, (beta,j): (  79,  12) --> ( 194,   1), goal index:      169, cost =
 index:        4, (beta,j): (  79,  11) --> ( 194,   1), goal index:      169, cost =
 index:        5, (beta,j): (  79,  10) --> ( 194,   1), goal index:      169, cost =
 index:      126, (beta,j): ( 133,  15) --> ( 261,   1), goal index:      162, cost =
 index:      127, (beta,j): ( 133,   1) --> ( 261,   1), goal index:      162, cost =
 index:      128, (beta,j): ( 134,  15) --> ( 261,   1), goal index:      162, cost =
 index:      129, (beta,j): ( 134,   1) --> ( 261,   1), goal index:      162, cost =
 index:      130, (beta,j): ( 135,  15) --> ( 261,   1), goal index:      162, cost =
 index:      131, (beta,j): ( 135,   1) --> ( 261,   1), goal index:      162, cost =
 index:      132, (beta,j): ( 136,  15) --> ( 261,   1), goal index:      162, cost =
 index:      133, (beta,j): ( 136,   1) --> ( 261,   1), goal index:      162, cost =
 index:      134, (beta,j): ( 137,  15) --> ( 261,   1), goal index:      162, cost =
 index:      135, (beta,j): ( 137,   1) --> ( 261,   1), goal index:      162, cost =
 index:      136, (beta,j): ( 138,  15) --> ( 261,   1), goal index:      162, cost =
 index:      137, (beta,j): ( 138,   1) --> ( 261,   1), goal index:      162, cost =
 index:      138, (beta,j): ( 139,  15) --> ( 261,   1), goal index:      162, cost =
 index:      139, (beta,j): ( 139,   1) --> ( 261,   1), goal index:      162, cost =
 index:      140, (beta,j): ( 140,  15) --> ( 261,   1), goal index:      162, cost =
 index:      141, (beta,j): ( 140,   1) --> ( 261,   1), goal index:      162, cost =
 index:      142, (beta,j): ( 141,  15) --> ( 261,   1), goal index:      162, cost =
 index:      143, (beta,j): ( 141,   1) --> ( 261,   1), goal index:      162, cost =
 index:      144, (beta,j): ( 142,  15) --> ( 261,   1), goal index:      162, cost =
 index:      145, (beta,j): ( 142,   1) --> ( 261,   1), goal index:      162, cost =
 index:      146, (beta,j): ( 143,  15) --> ( 261,   1), goal index:      162, cost =
 index:      147, (beta,j): ( 143,   1) --> ( 261,   1), goal index:      162, cost =
 index:      148, (beta,j): ( 144,  15) --> ( 261,   1), goal index:      162, cost =
 index:      149, (beta,j): ( 144,   1) --> ( 261,   1), goal index:      162, cost =
 index:      150, (beta,j): ( 145,  15) --> ( 261,   1), goal index:      162, cost =
 index:      151, (beta,j): ( 145,   1) --> ( 261,   1), goal index:      162, cost =
 index:      152, (beta,j): ( 146,  15) --> ( 261,   1), goal index:      163, cost =
 index:      153, (beta,j): ( 146,   1) --> ( 261,   1), goal index:      163, cost =
 index:      154, (beta,j): ( 147,  15) --> ( 261,   1), goal index:      163, cost =
 index:      155, (beta,j): ( 147,   1) --> ( 261,   1), goal index:      163, cost =
 index:      156, (beta,j): ( 148,  15) --> ( 261,   1), goal index:      163, cost =
 index:      157, (beta,j): ( 148,   1) --> ( 261,   1), goal index:      163, cost =
 index:      158, (beta,j): ( 149,  15) --> ( 261,   1), goal index:      163, cost =
 index:      159, (beta,j): ( 149,   1) --> ( 261,   1), goal index:      163, cost =
 index:      160, (beta,j): ( 150,  15) --> ( 261,   1), goal index:      163, cost =
 index:      161, (beta,j): ( 150,   1) --> ( 261,   1), goal index:      163, cost =
 index:      162, (beta,j): ( 151,   1) --> ( 261,   1), goal index:      163, cost =
 index:      163, (beta,j): ( 152,   1) --> ( 261,   1), goal index:      163, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.275706e-02, G_BKZ = 1.846590e+01 sec, B_BKZ = 4.088170e+01 bit cum-pr = 1.642786e-01, dsvp = 1.325447e+02, dsvp_r = 170, G_dsvp = 2.016126e+01 sec, B_dsvp = 4.467048e+01 bit, G = 2.054948e+01 sec, B = 4.467048e+01 bit)
S(beta,jump,tours):{( 79, 14, 15),( 79, 13, 15),( 79, 12, 15),( 79, 11, 15),( 79, 10, 15),( 79,  9, 15),( 79,  8, 15),( 79,  7, 15),( 79,  6, 15),( 79,  5, 15),( 79,  4, 15),( 79,  3, 15),( 79,  2, 15),( 79,  1, 15),( 80,  2, 15),( 80,  1, 15),( 81,  2, 15),( 81,  1, 15),( 82,  2, 15),( 82,  1, 15),( 83,  2, 15),( 83,  1, 15),( 84,  2, 15),( 84,  1, 15),( 85,  2, 15),( 85,  1, 15),( 86,  2, 15),( 86,  1, 15),( 87,  2, 15),( 87,  1, 15),( 88,  2, 15),( 88,  1, 15),( 89,  2, 15),( 89,  1, 15),( 90,  2, 15),( 90,  1, 15),( 91,  2, 15),( 91,  1, 15),( 92,  2, 15),( 92,  1, 15),( 93,  2, 15),( 93,  1, 15),( 94,  2, 15),( 94,  1, 15),( 95,  2, 15),( 95,  1, 15),( 96,  2, 15),( 96,  1, 15),( 97,  2, 15),( 97,  1, 15),( 98,  2, 15),( 98,  1, 15),( 99,  2, 15),( 99,  1, 15),(100,  2, 15),(100,  1, 15),(101,  2, 15),(101,  1, 15),(102,  2, 15),(102,  1, 15),(103,  2, 15),(103,  1, 15),(104,  2, 15),(104,  1, 15),(105,  2, 15),(105,  1, 15),(106,  2, 15),(106,  1, 15),(107,  2, 15),(107,  1, 15),(108,  2, 15),(108,  1, 15),(109,  2, 15),(109,  1, 15),(110,  2, 15),(110,  1, 15),(111,  2, 15),(111,  1, 15),(112,  2, 15),(112,  1, 15),(113,  2, 15),(113,  1, 15),(114,  2, 15),(114,  1, 15),(115,  2, 15),(115,  1, 15),(116,  2, 15),(116,  1, 15),(117,  2, 15),(117,  1, 15),(118, 15,  1),(118,  2, 15),(118,  1, 15),(119,  2, 15),(119,  1, 15),(120,  2, 15),(120,  1, 15),(121,  2, 15),(121,  1, 15),(122,  2, 15),(122,  1, 15),(123,  2, 15),(123,  1, 15),(124,  2, 15),(124,  1, 15),(125,  2, 15),(125,  1, 15),(126, 15,  1),(126,  2, 15),(126,  1, 15),(127,  2, 15),(127,  1, 15),(128, 15,  1),(128,  2, 15),(128,  1, 15),(129,  2, 15),(129,  1, 15),(130,  2, 15),(130,  1, 15),(131,  2, 15),(131,  1, 15),(132, 15,  1),(132,  2, 15),(132,  1, 15),(133,  2, 15),(133,  1, 15),(134,  2, 15),(134,  1, 15),(135,  2, 15),(135,  1, 15),(136,  2, 15),(136,  1, 15),(137,  2, 15),(137,  1, 15),(138,  2, 15),(138,  1, 15),(139,  2, 15),(139,  1, 15),(140,  2, 15),(140,  1, 15),(141,  2, 15),(141,  1, 15),(142,  2, 15),(142,  1, 15),(143,  2, 15),(143,  1, 15),(144,  2, 15),(144,  1, 15),(145,  2, 15),(146,  2, 15),(149,  2,  2),(152,  2,  1)}
Min Cost = 20.55 log2(sec), Memory Cost = 44.67 log(bit)
EnumBS cost:1.6e+02s.
TU LWE Challenge, n =  75, alpha = 0.0100
[0m[1;31m dim = 281, dvol = 637.61 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 15, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00,  progressive_sieve = 1, average_case, Min G Strategy. 

 index:        1, (beta,j): (  79,  15) --> ( 280,   1), goal index:        1, cost =
 index:        2, (beta,j): (  79,  13) --> ( 280,   1), goal index:      157, cost =
 index:        3, (beta,j): (  79,  12) --> ( 280,   1), goal index:      157, cost =
 index:        4, (beta,j): (  79,  11) --> ( 280,   1), goal index:      157, cost =
 index:        5, (beta,j): (  79,  10) --> ( 280,   1), goal index:      157, cost =
 index:        6, (beta,j): (  79,   9) --> ( 280,   1), goal index:      157, cost =
 index:        7, (beta,j): (  79,   8) --> ( 280,   1), goal index:      157, cost =
 index:        8, (beta,j): (  79,   7) --> ( 280,   1), goal index:      157, cost =
 index:        9, (beta,j): (  79,   6) --> ( 280,   1), goal index:      157, cost =
 index:       10, (beta,j): (  79,   5) --> ( 280,   1), goal index:      157, cost =
 index:       11, (beta,j): (  79,   4) --> ( 280,   1), goal index:      157, cost =
 index:       12, (beta,j): (  79,   3) --> ( 280,   1), goal index:      157, cost =
 index:       13, (beta,j): (  79,   2) --> ( 280,   1), goal index:      157, cost =
 index:       14, (beta,j): (  79,   1) --> ( 280,   1), goal index:      157, cost =
 index:       15, (beta,j): (  80,  15) --> ( 280,   1), goal index:      157, cost =
 index:       16, (beta,j): (  80,   1) --> ( 280,   1), goal index:      157, cost =
 index:       17, (beta,j): (  81,  15) --> ( 280,   1), goal index:      157, cost =
 index:       18, (beta,j): (  81,   1) --> ( 280,   1), goal index:      157, cost =
 index:       19, (beta,j): (  82,  15) --> ( 280,   1), goal index:      157, cost =
 index:       20, (beta,j): (  82,   1) --> ( 280,   1), goal index:      157, cost =
 index:       21, (beta,j): (  83,  15) --> ( 280,   1), goal index:      157, cost =
 index:       22, (beta,j): (  83,   1) --> ( 280,   1), goal index:      157, cost =
 index:       23, (beta,j): (  84,  15) --> ( 280,   1), goal index:      157, cost =
 index:       24, (beta,j): (  84,   1) --> ( 280,   1), goal index:      157, cost =
 index:       25, (beta,j): (  85,  15) --> ( 280,   1), goal index:      157, cost =
 index:       26, (beta,j): (  85,   1) --> ( 280,   1), goal index:      157, cost =
 index:       27, (beta,j): (  86,  15) --> ( 280,   1), goal index:      157, cost =
 index:       28, (beta,j): (  86,   1) --> ( 280,   1), goal index:      157, cost =
 index:       29, (beta,j): (  87,  15) --> ( 280,   1), goal index:      157, cost =
 index:       30, (beta,j): (  87,   1) --> ( 280,   1), goal index:      157, cost =
 index:       31, (beta,j): (  88,  15) --> ( 280,   1), goal index:      157, cost =
 index:       32, (beta,j): (  88,   1) --> ( 280,   1), goal index:      157, cost =
 index:       33, (beta,j): (  89,  15) --> ( 280,   1), goal index:      157, cost =
 index:       34, (beta,j): (  89,   1) --> ( 280,   1), goal index:      157, cost =
 index:       35, (beta,j): (  90,  15) --> ( 280,   1), goal index:      157, cost =
 index:       36, (beta,j): (  90,   1) --> ( 280,   1), goal index:      157, cost =
 index:       37, (beta,j): (  91,  15) --> ( 280,   1), goal index:      157, cost =
 index:       38, (beta,j): (  91,   1) --> ( 280,   1), goal index:      157, cost =
 index:       39, (beta,j): (  92,  15) --> ( 280,   1), goal index:      157, cost =
 index:       40, (beta,j): (  92,   1) --> ( 280,   1), goal index:      157, cost =
 index:       41, (beta,j): (  93,  15) --> ( 280,   1), goal index:      157, cost =
 index:       42, (beta,j): (  93,   1) --> ( 280,   1), goal index:      157, cost =
 index:       43, (beta,j): (  94,  15) --> ( 280,   1), goal index:      157, cost =
 index:       44, (beta,j): (  94,   1) --> ( 280,   1), goal index:      157, cost =
 index:       45, (beta,j): (  95,  15) --> ( 280,   1), goal index:      157, cost =
 index:       46, (beta,j): (  95,   1) --> ( 280,   1), goal index:      157, cost =
 index:       47, (beta,j): (  96,  15) --> ( 280,   1), goal index:      157, cost =
 index:       48, (beta,j): (  96,   1) --> ( 280,   1), goal index:      157, cost =
 index:       49, (beta,j): (  97,  15) --> ( 280,   1), goal index:      157, cost =
 index:       50, (beta,j): (  97,   1) --> ( 280,   1), goal index:      157, cost =
 index:       51, (beta,j): (  98,  15) --> ( 280,   1), goal index:      157, cost =
 index:       52, (beta,j): (  98,   1) --> ( 280,   1), goal index:      157, cost =
 index:       53, (beta,j): (  99,  15) --> ( 280,   1), goal index:      157, cost =
 index:       54, (beta,j): (  99,   1) --> ( 280,   1), goal index:      157, cost =
 index:       55, (beta,j): ( 100,  15) --> ( 280,   1), goal index:      157, cost =
 index:       56, (beta,j): ( 100,   1) --> ( 280,   1), goal index:      157, cost =
 index:       57, (beta,j): ( 101,  15) --> ( 280,   1), goal index:      157, cost =
 index:       58, (beta,j): ( 101,   1) --> ( 280,   1), goal index:      157, cost =
 index:       59, (beta,j): ( 102,  15) --> ( 280,   1), goal index:      157, cost =
 index:       60, (beta,j): ( 102,   1) --> ( 280,   1), goal index:      157, cost =
 index:       61, (beta,j): ( 103,  15) --> ( 280,   1), goal index:      157, cost =
 index:       62, (beta,j): ( 103,   1) --> ( 280,   1), goal index:      157, cost =
 index:       63, (beta,j): ( 104,  15) --> ( 280,   1), goal index:      157, cost =
 index:       64, (beta,j): ( 104,   1) --> ( 280,   1), goal index:      157, cost =
 index:       65, (beta,j): ( 105,  15) --> ( 280,   1), goal index:      157, cost =
 index:       66, (beta,j): ( 105,   1) --> ( 280,   1), goal index:      157, cost =
 index:       67, (beta,j): ( 106,  15) --> ( 280,   1), goal index:      157, cost =
 index:       68, (beta,j): ( 106,   1) --> ( 280,   1), goal index:      157, cost =
 index:       69, (beta,j): ( 107,  15) --> ( 280,   1), goal index:      157, cost =
 index:       70, (beta,j): ( 107,   1) --> ( 280,   1), goal index:      157, cost =
 index:       71, (beta,j): ( 108,  15) --> ( 280,   1), goal index:      157, cost =
 index:       72, (beta,j): ( 108,   1) --> ( 280,   1), goal index:      157, cost =
 index:       73, (beta,j): ( 109,  15) --> ( 280,   1), goal index:      157, cost =
 index:       74, (beta,j): ( 109,   1) --> ( 280,   1), goal index:      157, cost =
 index:       75, (beta,j): ( 110,  15) --> ( 280,   1), goal index:      157, cost =
 index:       76, (beta,j): ( 110,   1) --> ( 280,   1), goal index:      157, cost =
 index:       77, (beta,j): ( 111,  15) --> ( 280,   1), goal index:      157, cost =
 index:       78, (beta,j): ( 111,   1) --> ( 280,   1), goal index:      157, cost =
 index:       79, (beta,j): ( 112,  15) --> ( 280,   1), goal index:      157, cost =
 index:       80, (beta,j): ( 112,   1) --> ( 280,   1), goal index:      157, cost =
 index:       81, (beta,j): ( 113,  15) --> ( 280,   1), goal index:      157, cost =
 index:       82, (beta,j): ( 113,   1) --> ( 280,   1), goal index:      157, cost =
 index:       83, (beta,j): ( 114,  15) --> ( 280,   1), goal index:      157, cost =
 index:       84, (beta,j): ( 114,   1) --> ( 280,   1), goal index:      157, cost =
 index:       85, (beta,j): ( 115,  15) --> ( 280,   1), goal index:      157, cost =
 index:       86, (beta,j): ( 115,   1) --> ( 280,   1), goal index:      157, cost =
 index:       87, (beta,j): ( 116,  15) --> ( 280,   1), goal index:      157, cost =
 index:       88, (beta,j): ( 116,   1) --> ( 280,   1), goal index:      157, cost =
 index:       89, (beta,j): ( 117,  15) --> ( 280,   1), goal index:      157, cost =
 index:       90, (beta,j): ( 117,   1) --> ( 280,   1), goal index:      157, cost =
 index:       91, (beta,j): ( 118,  15) --> ( 280,   1), goal index:      157, cost =
 index:       92, (beta,j): ( 118,   1) --> ( 280,   1), goal index:      157, cost =
 index:       93, (beta,j): ( 119,  15) --> ( 280,   1), goal index:      157, cost =
 index:       94, (beta,j): ( 119,   1) --> ( 280,   1), goal index:      157, cost =
 index:       95, (beta,j): ( 120,  15) --> ( 280,   1), goal index:      157, cost =
 index:       96, (beta,j): ( 120,  14) --> ( 280,   1), goal index:      158, cost =
 index:       97, (beta,j): ( 120,   1) --> ( 280,   1), goal index:      158, cost =
 index:       98, (beta,j): ( 121,  15) --> ( 280,   1), goal index:      158, cost =
 index:       99, (beta,j): ( 121,   1) --> ( 280,   1), goal index:      158, cost =
 index:      100, (beta,j): ( 122,  15) --> ( 280,   1), goal index:      158, cost =
 index:      101, (beta,j): ( 122,   1) --> ( 280,   1), goal index:      158, cost =
 index:      102, (beta,j): ( 123,  15) --> ( 280,   1), goal index:      158, cost =
 index:      103, (beta,j): ( 123,   1) --> ( 280,   1), goal index:      158, cost =
 index:      104, (beta,j): ( 124,  15) --> ( 280,   1), goal index:      158, cost =
 index:      105, (beta,j): ( 124,   1) --> ( 280,   1), goal index:      158, cost =
 index:      106, (beta,j): ( 125,  15) --> ( 280,   1), goal index:      158, cost =
 index:      107, (beta,j): ( 125,   1) --> ( 280,   1), goal index:      158, cost =
 index:      108, (beta,j): ( 126,  15) --> ( 280,   1), goal index:      158, cost =
 index:      109, (beta,j): ( 126,   1) --> ( 280,   1), goal index:      158, cost =
 index:      110, (beta,j): ( 127,  15) --> ( 280,   1), goal index:      158, cost =
 index:      111, (beta,j): ( 127,   1) --> ( 280,   1), goal index:      158, cost =
 index:      112, (beta,j): ( 128,  15) --> ( 280,   1), goal index:      158, cost =
 index:      113, (beta,j): ( 128,   1) --> ( 280,   1), goal index:      158, cost =
 index:      114, (beta,j): ( 129,  15) --> ( 280,   1), goal index:      158, cost =
 index:      115, (beta,j): ( 129,   1) --> ( 280,   1), goal index:      158, cost =
 index:      116, (beta,j): ( 130,  15) --> ( 280,   1), goal index:      158, cost =
 index:      117, (beta,j): ( 130,   1) --> ( 280,   1), goal index:      158, cost =
 index:      118, (beta,j): ( 131,  15) --> ( 280,   1), goal index:      158, cost =
 index:      119, (beta,j): ( 131,   1) --> ( 280,   1), goal index:      158, cost =
 index:      120, (beta,j): ( 132,  15) --> ( 280,   1), goal index:      158, cost =
 index:      121, (beta,j): ( 132,   1) --> ( 280,   1), goal index:      158, cost =
 index:      122, (beta,j): ( 133,  15) --> ( 280,   1), goal index:      158, cost =
 index:      123, (beta,j): ( 133,   1) --> ( 280,   1), goal index:      158, cost =
 index:      124, (beta,j): ( 134,  15) --> ( 280,   1), goal index:      158, cost =
 index:      125, (beta,j): ( 134,   1) --> ( 280,   1), goal index:      158, cost =
 index:      126, (beta,j): ( 135,  15) --> ( 280,   1), goal index:      158, cost =
 index:      127, (beta,j): ( 135,   1) --> ( 280,   1), goal index:      158, cost =
 index:      128, (beta,j): ( 136,  15) --> ( 280,   1), goal index:      158, cost =
 index:      129, (beta,j): ( 136,   1) --> ( 280,   1), goal index:      158, cost =
 index:      130, (beta,j): ( 137,  15) --> ( 280,   1), goal index:      158, cost =
 index:      131, (beta,j): ( 137,   1) --> ( 280,   1), goal index:      158, cost =
 index:      132, (beta,j): ( 138,  15) --> ( 280,   1), goal index:      158, cost =
 index:      133, (beta,j): ( 138,   1) --> ( 280,   1), goal index:      158, cost =
 index:      134, (beta,j): ( 139,  15) --> ( 280,   1), goal index:      158, cost =
 index:      135, (beta,j): ( 139,   1) --> ( 280,   1), goal index:      158, cost =
 index:      136, (beta,j): ( 140,  15) --> ( 280,   1), goal index:      158, cost =
 index:      137, (beta,j): ( 140,   1) --> ( 280,   1), goal index:      158, cost =
 index:      138, (beta,j): ( 141,  15) --> ( 280,   1), goal index:      158, cost =
 index:      139, (beta,j): ( 141,   1) --> ( 280,   1), goal index:      158, cost =
 index:      140, (beta,j): ( 142,  15) --> ( 280,   1), goal index:      159, cost =
 index:      141, (beta,j): ( 142,   1) --> ( 280,   1), goal index:      159, cost =
 index:      142, (beta,j): ( 143,  15) --> ( 280,   1), goal index:      159, cost =
 index:      143, (beta,j): ( 143,   1) --> ( 280,   1), goal index:      159, cost =
 index:      144, (beta,j): ( 144,  15) --> ( 280,   1), goal index:      158, cost =
 index:      145, (beta,j): ( 144,   1) --> ( 280,   1), goal index:      158, cost =
 index:      146, (beta,j): ( 145,  15) --> ( 280,   1), goal index:      158, cost =
 index:      147, (beta,j): ( 145,   1) --> ( 280,   1), goal index:      158, cost =
 index:      148, (beta,j): ( 146,  15) --> ( 280,   1), goal index:      159, cost =
 index:      149, (beta,j): ( 146,  14) --> ( 280,   1), goal index:      160, cost =
 index:      150, (beta,j): ( 146,   1) --> ( 280,   1), goal index:      160, cost =
 index:      151, (beta,j): ( 147,  15) --> ( 280,   1), goal index:      160, cost =
 index:      152, (beta,j): ( 147,   1) --> ( 280,   1), goal index:      160, cost =
 index:      153, (beta,j): ( 148,  15) --> ( 280,   1), goal index:      160, cost =
 index:      154, (beta,j): ( 148,   1) --> ( 280,   1), goal index:      160, cost =
 index:      155, (beta,j): ( 149,  15) --> ( 280,   1), goal index:      160, cost =
 index:      156, (beta,j): ( 149,   1) --> ( 280,   1), goal index:      160, cost =
 index:      157, (beta,j): ( 150,  15) --> ( 280,   1), goal index:      160, cost =
 index:      158, (beta,j): ( 150,   1) --> ( 280,   1), goal index:      160, cost =
 index:      159, (beta,j): ( 151,   1) --> ( 280,   1), goal index:      160, cost =
 index:      160, (beta,j): ( 152,   1) --> ( 280,   1), goal index:      160, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.256105e-02, G_BKZ = 1.861184e+01 sec, B_BKZ = 4.088170e+01 bit cum-pr = 1.370150e-01, dsvp = 1.371461e+02, dsvp_r = 171, G_dsvp = 2.031622e+01 sec, B_dsvp = 4.489241e+01 bit, G = 2.070231e+01 sec, B = 4.489241e+01 bit)
S(beta,jump,tours):{( 79, 14, 15),( 79, 13, 15),( 79, 12, 15),( 79, 11, 15),( 79, 10, 15),( 79,  9, 15),( 79,  8, 15),( 79,  7, 15),( 79,  6, 15),( 79,  5, 15),( 79,  4, 15),( 79,  3, 15),( 79,  2, 15),( 79,  1, 15),( 80,  2, 15),( 80,  1, 15),( 81,  2, 15),( 81,  1, 15),( 82,  2, 15),( 82,  1, 15),( 83,  2, 15),( 83,  1, 15),( 84,  2, 15),( 84,  1, 15),( 85,  2, 15),( 85,  1, 15),( 86,  2, 15),( 86,  1, 15),( 87,  2, 15),( 87,  1, 15),( 88,  2, 15),( 88,  1, 15),( 89,  2, 15),( 89,  1, 15),( 90,  2, 15),( 90,  1, 15),( 91,  2, 15),( 91,  1, 15),( 92,  2, 15),( 92,  1, 15),( 93,  2, 15),( 93,  1, 15),( 94,  2, 15),( 94,  1, 15),( 95,  2, 15),( 95,  1, 15),( 96,  2, 15),( 96,  1, 15),( 97,  2, 15),( 97,  1, 15),( 98,  2, 15),( 98,  1, 15),( 99,  2, 15),( 99,  1, 15),(100,  2, 15),(100,  1, 15),(101,  2, 15),(101,  1, 15),(102,  2, 15),(102,  1, 15),(103,  2, 15),(103,  1, 15),(104,  2, 15),(104,  1, 15),(105,  2, 15),(105,  1, 15),(106,  2, 15),(106,  1, 15),(107,  2, 15),(107,  1, 15),(108,  2, 15),(108,  1, 15),(109,  2, 15),(109,  1, 15),(110,  2, 15),(110,  1, 15),(111,  2, 15),(111,  1, 15),(112,  2, 15),(112,  1, 15),(113,  2, 15),(113,  1, 15),(114,  2, 15),(114,  1, 15),(115,  2, 15),(115,  1, 15),(116,  2, 15),(116,  1, 15),(117,  2, 15),(117,  1, 15),(118,  2, 15),(118,  1, 15),(119,  2, 15),(119,  1, 15),(120, 15,  1),(120,  2, 15),(120,  1, 15),(121,  2, 15),(121,  1, 15),(122,  2, 15),(122,  1, 15),(123,  2, 15),(123,  1, 15),(124,  2, 15),(124,  1, 15),(125,  2, 15),(125,  1, 15),(126,  2, 15),(126,  1, 15),(127,  2, 15),(127,  1, 15),(128,  2, 15),(128,  1, 15),(129,  2, 15),(129,  1, 15),(130,  2, 15),(130,  1, 15),(131,  2, 15),(131,  1, 15),(132,  2, 15),(132,  1, 15),(133,  2, 15),(133,  1, 15),(134,  2, 15),(134,  1, 15),(135,  2, 15),(135,  1, 15),(136,  2, 15),(136,  1, 15),(137,  2, 15),(137,  1, 15),(138,  2, 15),(138,  1, 15),(139,  2, 15),(139,  1, 15),(140,  2, 15),(140,  1, 15),(141,  2, 15),(141,  1, 15),(142,  2, 15),(142,  1, 15),(143,  2, 15),(143,  1, 15),(144,  2, 15),(144,  1, 15),(145,  2, 15),(146,  2, 15),(150,  2,  2),(152,  2,  1)}
Min Cost = 20.70 log2(sec), Memory Cost = 44.89 log(bit)
EnumBS cost:1.6e+02s.
TU LWE Challenge, n =  95, alpha = 0.0050
[0m[1;31m dim = 323, dvol = 836.97 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 15, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00,  progressive_sieve = 1, average_case, Min G Strategy. 

 index:        1, (beta,j): (  79,  15) --> ( 299,   1), goal index:        1, cost =
 index:        2, (beta,j): (  79,  13) --> ( 299,   1), goal index:      157, cost =
 index:        3, (beta,j): (  79,  12) --> ( 299,   1), goal index:      157, cost =
 index:        4, (beta,j): (  79,  11) --> ( 299,   1), goal index:      157, cost =
 index:        5, (beta,j): (  79,  10) --> ( 299,   1), goal index:      157, cost =
 index:        6, (beta,j): (  79,   9) --> ( 299,   1), goal index:      157, cost =
 index:        7, (beta,j): (  79,   8) --> ( 299,   1), goal index:      157, cost =
 index:        8, (beta,j): (  79,   7) --> ( 299,   1), goal index:      157, cost =
 index:        9, (beta,j): (  79,   6) --> ( 299,   1), goal index:      157, cost =
 index:       10, (beta,j): (  79,   5) --> ( 299,   1), goal index:      157, cost =
 index:       11, (beta,j): (  79,   4) --> ( 299,   1), goal index:      157, cost =
 index:       12, (beta,j): (  79,   3) --> ( 299,   1), goal index:      157, cost =
 index:       13, (beta,j): (  79,   2) --> ( 299,   1), goal index:      157, cost =
 index:       14, (beta,j): (  79,   1) --> ( 299,   1), goal index:      157, cost =
 index:       15, (beta,j): (  80,  15) --> ( 299,   1), goal index:      157, cost =
 index:       16, (beta,j): (  80,   1) --> ( 299,   1), goal index:      157, cost =
 index:       17, (beta,j): (  81,  15) --> ( 299,   1), goal index:      157, cost =
 index:       18, (beta,j): (  81,   1) --> ( 299,   1), goal index:      157, cost =
 index:       19, (beta,j): (  82,  15) --> ( 299,   1), goal index:      157, cost =
 index:       20, (beta,j): (  82,   1) --> ( 299,   1), goal index:      157, cost =
 index:       21, (beta,j): (  83,  15) --> ( 299,   1), goal index:      157, cost =
 index:       22, (beta,j): (  83,   1) --> ( 299,   1), goal index:      157, cost =
 index:       23, (beta,j): (  84,  15) --> ( 299,   1), goal index:      157, cost =
 index:       24, (beta,j): (  84,   1) --> ( 299,   1), goal index:      157, cost =
 index:       25, (beta,j): (  85,  15) --> ( 299,   1), goal index:      157, cost =
 index:       26, (beta,j): (  85,   1) --> ( 299,   1), goal index:      157, cost =
 index:       27, (beta,j): (  86,  15) --> ( 299,   1), goal index:      157, cost =
 index:       28, (beta,j): (  86,   1) --> ( 299,   1), goal index:      157, cost =
 index:       29, (beta,j): (  87,  15) --> ( 299,   1), goal index:      157, cost =
 index:       30, (beta,j): (  87,   1) --> ( 299,   1), goal index:      157, cost =
 index:       31, (beta,j): (  88,  15) --> ( 299,   1), goal index:      157, cost =
 index:       32, (beta,j): (  88,   1) --> ( 299,   1), goal index:      157, cost =
 index:       33, (beta,j): (  89,  15) --> ( 299,   1), goal index:      157, cost =
 index:       34, (beta,j): (  89,   1) --> ( 299,   1), goal index:      157, cost =
 index:       35, (beta,j): (  90,  15) --> ( 299,   1), goal index:      157, cost =
 index:       36, (beta,j): (  90,  14) --> ( 299,   1), goal index:      164, cost =
 index:       37, (beta,j): (  90,  11) --> ( 299,   1), goal index:      168, cost =
 index:       38, (beta,j): (  90,   9) --> ( 299,   1), goal index:      171, cost =
 index:       39, (beta,j): (  90,   7) --> ( 299,   1), goal index:      169, cost =
 index:       40, (beta,j): (  90,   5) --> ( 299,   1), goal index:      169, cost =
 index:       41, (beta,j): (  90,   3) --> ( 299,   1), goal index:      176, cost =
 index:       42, (beta,j): (  90,   2) --> ( 299,   1), goal index:      179, cost =
 index:       43, (beta,j): (  90,   1) --> ( 299,   1), goal index:      176, cost =
 index:       44, (beta,j): (  91,  15) --> ( 299,   1), goal index:      164, cost =
 index:       45, (beta,j): (  91,   1) --> ( 299,   1), goal index:      164, cost =
